   0.0000000    0.0000000000e+00    0.0000000000e+00
   0.0000000    0.0000000000e+00    0.0000000000e+00
   3.2000000    5.3536226290e-01    1.5372480450e-03
   6.4000000    1.2883743961e+00    4.9863425710e-03
   9.6000000    2.5255092809e+00    6.0832220478e-03
  12.8000000    3.4034279761e+00    3.2105909726e-03
  16.0000000    3.9538330489e+00   -7.1503728442e-03
  19.2000000    4.1456735728e+00   -2.4312620095e-02
  22.4000000    3.4194054954e+00   -5.0481416928e-02
  25.6000000    2.4888669660e+00   -8.3423407973e-02
  28.8000000    2.5896002848e-01   -1.2465804477e-01
  32.0000000   -2.2776781683e+00   -1.7162943649e-01
  35.2000000   -5.5382969138e+00   -2.2584901035e-01
  38.4000000   -9.4037577322e+00   -2.8508638152e-01
  41.6000000   -1.3834843856e+01   -3.5125171585e-01
  44.8000000   -1.8754187336e+01   -4.2245893706e-01
  48.0000000   -2.4174087649e+01   -5.0113203905e-01
  51.2000000   -2.9763875038e+01   -5.8542678103e-01
  54.4000000   -3.5594493730e+01   -6.7817699060e-01
  57.6000000   -4.1249517986e+01   -7.7726682271e-01
  60.8000000   -4.6838784635e+01   -8.8571912735e-01
  64.0000000   -5.2258627015e+01   -1.0009947314e+00
  67.2000000   -5.7198569617e+01   -1.1260678017e+00
  70.4000000   -6.1985705283e+01   -1.2580124633e+00
  73.6000000   -6.6007610077e+01   -1.3995749795e+00
  76.8000000   -6.9841172898e+01   -1.5476034204e+00
  80.0000000   -7.2794595725e+01   -1.7045364531e+00
  83.2000000   -7.5454816306e+01   -1.8671905804e+00
  86.4000000   -7.7284889635e+01   -2.0377237542e+00
  89.6000000   -7.8623619703e+01   -2.2130774325e+00
  92.8000000   -7.9233864241e+01   -2.3952403795e+00
  96.0000000   -7.9203042867e+01   -2.5813613919e+00
  99.2000000   -7.8534703561e+01   -2.7734129330e+00
 102.4000000   -7.7167533118e+01   -2.9687573422e+00
 105.6000000   -7.5221420202e+01   -3.1694917913e+00
 108.8000000   -7.2615632767e+01   -3.3731439303e+00
 112.0000000   -6.9477262796e+01   -3.5820169019e+00
 115.2000000   -6.5799545099e+01   -3.7937335035e+00
 118.4000000   -6.1670266178e+01   -4.0107972022e+00
 121.6000000   -5.7169799843e+01   -4.2308647530e+00
 124.8000000   -5.2356966588e+01   -4.4565500295e+00
 128.0000000   -4.7376059004e+01   -4.6855117356e+00
 131.2000000   -4.2269933706e+01   -4.9203306268e+00
 134.4000000   -3.7226990466e+01   -5.1586702868e+00
 137.6000000   -3.2274284600e+01   -5.4029275779e+00
 140.8000000   -2.7628411194e+01   -5.6508021462e+00
 144.0000000   -2.3283514058e+01   -5.9043933622e+00
 147.2000000   -1.9479627507e+01   -6.1614831575e+00
 150.4000000   -1.6159370251e+01   -6.4238240137e+00
 153.6000000   -1.3567253240e+01   -6.6893283000e+00
 156.8000000   -1.1596789562e+01   -6.9594186706e+00
 160.0000000   -1.0459334937e+01   -7.2321794093e+00
 163.2000000   -1.0024555834e+01   -7.5087670075e+00
 166.4000000   -1.0420229914e+01   -7.7874693476e+00
 169.6000000   -1.1533019755e+01   -8.0692553728e+00
 172.8000000   -1.3361815919e+01   -8.3526390435e+00
 176.0000000   -1.5845788799e+01   -8.6384648250e+00
 179.2000000   -1.8838074097e+01   -8.9254876088e+00
 182.4000000   -2.2341943407e+01   -9.2144559202e+00
 185.6000000   -2.6086245255e+01   -9.5043735215e+00
 188.8000000   -3.0126609339e+01   -9.7958838983e+00
 192.0000000   -3.4120206040e+01   -1.0088240396e+01
 195.2000000   -3.8139044483e+01   -1.0381945369e+01
 198.4000000   -4.1844267291e+01   -1.0676495130e+01
 201.6000000   -4.5290294505e+01   -1.0972205545e+01
 204.8000000   -4.8203183009e+01   -1.1268803625e+01
 208.0000000   -5.0598783274e+01   -1.1566380977e+01
 211.2000000   -5.2313992067e+01   -1.1864881593e+01
 214.4000000   -5.3323935326e+01   -1.2164152582e+01
 217.6000000   -5.3588294486e+01   -1.2464345767e+01
 220.8000000   -5.3061497432e+01   -1.2765061750e+01
 224.0000000   -5.1812701411e+01   -1.3066661532e+01
 227.2000000   -4.9799847099e+01   -1.3368508456e+01
 230.4000000   -4.7176343644e+01   -1.3671188040e+01
 233.6000000   -4.3923588563e+01   -1.3973836404e+01
 236.8000000   -4.0250418519e+01   -1.4277292296e+01
 240.0000000   -3.6164264691e+01   -1.4580466204e+01
 243.2000000   -3.1909403550e+01   -1.4884487255e+01
 246.4000000   -2.7505071167e+01   -1.5188028919e+01
 249.6000000   -2.3215695709e+01   -1.5492548404e+01
 252.8000000   -1.9049995314e+01   -1.5796459107e+01
 256.0000000   -1.5277581958e+01   -1.6101576240e+01
 259.2000000   -1.1876655431e+01   -1.6406024364e+01
 262.4000000   -9.1010219554e+00   -1.6711992680e+01
 265.6000000   -6.8917511821e+00   -1.7017290414e+01
 268.8000000   -5.4568143500e+00   -1.7324480612e+01
 272.0000000   -4.7101658154e+00   -1.7631039995e+01
 275.2000000   -4.7794083032e+00   -1.7939891245e+01
 278.4000000   -5.5736314763e+00   -1.8248174850e+01
 281.6000000   -7.1106735897e+00   -1.8559149922e+01
 284.8000000   -9.3202612120e+00   -1.8869631000e+01
 288.0000000   -1.2096530267e+01   -1.9183187187e+01
 291.2000000   -1.5408133329e+01   -1.9496329168e+01
 294.4000000   -1.9035430479e+01   -1.9812910403e+01
 297.6000000   -2.2990522138e+01   -2.0129168269e+01
 300.8000000   -2.6973476712e+01   -2.0449216430e+01
 304.0000000   -3.1030841852e+01   -2.0769055086e+01
 307.2000000   -3.4832730783e+01   -2.1093032458e+01
 310.4000000   -3.8442792207e+01   -2.1416951959e+01
 313.6000000   -4.1555441626e+01   -2.1745363810e+01
 316.8000000   -4.4234797461e+01   -2.2073919612e+01
 320.0000000   -4.6244767325e+01   -2.2407326433e+01
 323.2000000   -4.7640464721e+01   -2.2741134907e+01
 326.4000000   -4.8282393871e+01   -2.3080147637e+01
 329.6000000   -4.8217203818e+01   -2.3419872108e+01
 332.8000000   -4.7407812145e+01   -2.3765129270e+01
 336.0000000   -4.5900282521e+01   -2.4111448190e+01
 339.2000000   -4.3748418318e+01   -2.4463579628e+01
 342.4000000   -4.1006270798e+01   -2.4817144230e+01
 345.6000000   -3.7797309826e+01   -2.5176730437e+01
 348.8000000   -3.4185884107e+01   -2.5538122743e+01
 352.0000000   -3.0342392768e+01   -2.5905660396e+01
 355.2000000   -2.6333255533e+01   -2.6275362768e+01
 358.4000000   -2.2357181417e+01   -2.6651245694e+01
 361.6000000   -1.8464745793e+01   -2.7029630177e+01
 364.8000000   -1.4869279727e+01   -2.7414150927e+01
 368.0000000   -1.1583142875e+01   -2.7801491232e+01
