#       time              Source                xMom
 348.8000000    1.5003098248e+02    2.1298801722e+01
 352.0000000    1.5055072051e+02    2.0935735428e+01
 355.2000000    1.5145226125e+02    2.0661696884e+01
 358.4000000    1.5200207054e+02    2.0434037399e+01
 361.6000000    1.5289993976e+02    2.0320358234e+01
 364.8000000    1.5346461795e+02    2.0263975969e+01
 368.0000000    1.5434651047e+02    2.0332670975e+01
 371.2000000    1.5490675370e+02    2.0461725111e+01
 374.4000000    1.5576076904e+02    2.0710514108e+01
 377.6000000    1.5629642740e+02    2.1015772033e+01
 380.8000000    1.5711214758e+02    2.1419026383e+01
 384.0000000    1.5760572803e+02    2.1869066665e+01
 387.2000000    1.5837489624e+02    2.2381882533e+01
 390.4000000    1.5881453238e+02    2.2927139890e+01
 393.6000000    1.5953157708e+02    2.3491726778e+01
 396.8000000    1.5991288274e+02    2.4070924359e+01
 400.0000000    1.6057534282e+02    2.4624339502e+01
 403.2000000    1.6090178348e+02    2.5172549646e+01
 406.4000000    1.6151069680e+02    2.5654665493e+01
 409.6000000    1.6179254928e+02    2.6111851170e+01
 412.8000000    1.6235257196e+02    2.6472620144e+01
 416.0000000    1.6260485361e+02    2.6791459499e+01
 419.2000000    1.6312393927e+02    2.6996663643e+01
 422.4000000    1.6336384767e+02    2.7148513889e+01
 425.6000000    1.6385229878e+02    2.7183461231e+01
 428.8000000    1.6409675575e+02    2.7161608030e+01
 432.0000000    1.6456567094e+02    2.7032441755e+01
 435.2000000    1.6482934525e+02    2.6852260216e+01
 438.4000000    1.6528871616e+02    2.6584788354e+01
 441.6000000    1.6558271776e+02    2.6280913176e+01
 444.8000000    1.6603956453e+02    2.5917115901e+01
 448.0000000    1.6637079084e+02    2.5538188783e+01
 451.2000000    1.6682778256e+02    2.5130808490e+01
 454.4000000    1.6719878314e+02    2.4732672603e+01
 457.6000000    1.6765368393e+02    2.4338537380e+01
 460.8000000    1.6806289157e+02    2.3976891705e+01
 464.0000000    1.6850897846e+02    2.3649794794e+01
 467.2000000    1.6895118139e+02    2.3373311058e+01
 470.4000000    1.6937855135e+02    2.3157354586e+01
 473.6000000    1.6984556590e+02    2.3002083084e+01
 476.8000000    1.7024302280e+02    2.2926373581e+01
 480.0000000    1.7072458192e+02    2.2912019971e+01
 483.2000000    1.7108167602e+02    2.2987422511e+01
 486.4000000    1.7156654691e+02    2.3115796365e+01
 489.6000000    1.7187534747e+02    2.3334160159e+01
 492.8000000    1.7235262097e+02    2.3589825952e+01
 496.0000000    1.7260891446e+02    2.3925722653e+01
 499.2000000    1.7306932984e+02    2.4278643243e+01
 502.4000000    1.7327309745e+02    2.4693289349e+01
 505.6000000    1.7371018696e+02    2.5103056620e+01
 508.8000000    1.7386540660e+02    2.5549776310e+01
 512.0000000    1.7427623015e+02    2.5970877168e+01
 515.2000000    1.7439015051e+02    2.6401284238e+01
 518.4000000    1.7477545484e+02    2.6788753758e+01
 521.6000000    1.7485756375e+02    2.7158778141e+01
 524.8000000    1.7522130416e+02    2.7473564027e+01
 528.0000000    1.7528219119e+02    2.7748546855e+01
 531.2000000    1.7563051038e+02    2.7961946823e+01
 534.4000000    1.7568077165e+02    2.8120226114e+01
 537.6000000    1.7602064326e+02    2.8216878497e+01
 540.8000000    1.7606992375e+02    2.8251539174e+01
 544.0000000    1.7640773144e+02    2.8230645491e+01
 547.2000000    1.7646395389e+02    2.8149370388e+01
 550.4000000    1.7680428529e+02    2.8024055322e+01
 553.6000000    1.7687308179e+02    2.7847261617e+01
 556.8000000    1.7721795094e+02    2.7642229215e+01
 560.0000000    1.7730231900e+02    2.7399861167e+01
 563.2000000    1.7765091976e+02    2.7147734841e+01
 566.4000000    1.7775113222e+02    2.6875193226e+01
 569.6000000    1.7810009906e+02    2.6612098410e+01
 572.8000000    1.7821390396e+02    2.6345839124e+01
 576.0000000    1.7855796397e+02    2.6106854650e+01
 579.2000000    1.7868106972e+02    2.5880190903e+01
 582.4000000    1.7901393023e+02    2.5695263011e+01
 585.6000000    1.7914072675e+02    2.5534843864e+01
 588.8000000    1.7945602194e+02    2.5425652771e+01
 592.0000000    1.7958045396e+02    2.5348972787e+01
 595.2000000    1.7987259013e+02    2.5327073393e+01
 598.4000000    1.7998906681e+02    2.5341221762e+01
 601.6000000    1.8025385334e+02    2.5407577346e+01
 604.8000000    1.8035805756e+02    2.5509279525e+01
 608.0000000    1.8059307350e+02    2.5655105647e+01
 611.2000000    1.8068253821e+02    2.5831957381e+01
 614.4000000    1.8088723610e+02    2.6040630136e+01
 617.6000000    1.8096159650e+02    2.6273284034e+01
 620.8000000    1.8113717215e+02    2.6522962784e+01
 624.0000000    1.8119807128e+02    2.6787920980e+01
 627.2000000    1.8134714169e+02    2.7054490870e+01
 630.4000000    1.8139783329e+02    2.7327106022e+01
 633.6000000    1.8152397824e+02    2.7587052850e+01
 636.8000000    1.8156871849e+02    2.7844348800e+01
 640.0000000    1.8167595155e+02    2.8077233132e+01
 643.2000000    1.8171929731e+02    2.8300218106e+01
 646.4000000    1.8181153486e+02    2.8490505664e+01
 649.6000000    1.8185766924e+02    2.8665752120e+01
 652.8000000    1.8193826356e+02    2.8803866907e+01
 656.0000000    1.8199045111e+02    2.8924254315e+01
 659.2000000    1.8206184340e+02    2.9006833604e+01
 662.4000000    1.8212208458e+02    2.9071473799e+01
 665.6000000    1.8218561747e+02    2.9100904817e+01
 668.8000000    1.8225453117e+02    2.9114376000e+01
 672.0000000    1.8231043751e+02    2.9097772239e+01
 675.2000000    1.8238736216e+02    2.9068861337e+01
 678.4000000    1.8243492031e+02    2.9016684681e+01
 681.6000000    1.8251819132e+02    2.8956873172e+01
 684.8000000    1.8255601291e+02    2.8881422597e+01
 688.0000000    1.8264335334e+02    2.8803346367e+01
 691.2000000    1.8266974863e+02    2.8717317471e+01
 694.4000000    1.8275870120e+02    2.8633394013e+01
 697.6000000    1.8277205781e+02    2.8548669882e+01
 700.8000000    1.8286038717e+02    2.8470027149e+01
 704.0000000    1.8285950065e+02    2.8396800112e+01
 707.2000000    1.8294550537e+02    2.8332572005e+01
 710.4000000    1.8292981246e+02    2.8278829347e+01
 713.6000000    1.8301250523e+02    2.8235815882e+01
 716.8000000    1.8298219133e+02    2.8207161285e+01
 720.0000000    1.8306132785e+02    2.8189796954e+01
 723.2000000    1.8301730367e+02    2.8189532858e+01
 726.4000000    1.8309326636e+02    2.8200071457e+01
 729.6000000    1.8303703146e+02    2.8229442474e+01
 732.8000000    1.8311059508e+02    2.8268254216e+01
 736.0000000    1.8304402372e+02    2.8326749035e+01
 739.2000000    1.8311604960e+02    2.8392634045e+01
 742.4000000    1.8304114256e+02    2.8478262870e+01
 745.6000000    1.8311225782e+02    2.8568711301e+01
 748.8000000    1.8303090537e+02    2.8678209301e+01
 752.0000000    1.8310122595e+02    2.8789574354e+01
 755.2000000    1.8301501983e+02    2.8918521924e+01
 758.4000000    1.8308396702e+02    2.9046111798e+01
 761.6000000    1.8299408803e+02    2.9189000042e+01
 764.8000000    1.8306033149e+02    2.9327128609e+01
 768.0000000    1.8296752466e+02    2.9477425583e+01
 771.2000000    1.8302906179e+02    2.9619483840e+01
 774.4000000    1.8293369668e+02    2.9769768511e+01
 777.6000000    1.8298805387e+02    2.9908384573e+01
 780.8000000    1.8289025428e+02    3.0050609241e+01
 784.0000000    1.8293477416e+02    3.0177952740e+01
 787.2000000    1.8283459204e+02    3.0303871485e+01
 790.4000000    1.8286675561e+02    3.0412131293e+01
 793.6000000    1.8276435823e+02    3.0513896854e+01
 796.8000000    1.8278208562e+02    3.0595923255e+01
 800.0000000    1.8267792347e+02    3.0666814553e+01
 803.2000000    1.8267980232e+02    3.0716875140e+01
 806.4000000    1.8257472711e+02    3.0752080400e+01
 809.6000000    1.8256013289e+02    3.0766641228e+01
 812.8000000    1.8245544078e+02    3.0763994128e+01
 816.0000000    1.8242453395e+02    3.0742412007e+01
 819.2000000    1.8232191908e+02    3.0702965425e+01
 822.4000000    1.8227552671e+02    3.0647969175e+01
 825.6000000    1.8217694271e+02    3.0576297020e+01
 828.8000000    1.8211635283e+02    3.0494147461e+01
 832.0000000    1.8202379331e+02    3.0398289789e+01
 835.2000000    1.8195050448e+02    3.0298540844e+01
 838.4000000    1.8186572835e+02    3.0189547260e+01
 841.6000000    1.8178120114e+02    3.0084380378e+01
 844.8000000    1.8170544163e+02    2.9975456603e+01
 848.0000000    1.8161089379e+02    2.9878620471e+01
 851.2000000    1.8154459845e+02    2.9783936667e+01
 854.4000000    1.8144087353e+02    2.9709384811e+01
 857.6000000    1.8138352300e+02    2.9642654747e+01
 860.8000000    1.8127104657e+02    2.9603025598e+01
 864.0000000    1.8122109208e+02    2.9576005818e+01
 867.2000000    1.8109991378e+02    2.9581124403e+01
 870.4000000    1.8105485597e+02    2.9602206470e+01
 873.6000000    1.8092476290e+02    2.9657797676e+01
 876.8000000    1.8088137203e+02    2.9730869898e+01
 880.0000000    1.8074205032e+02    2.9837657912e+01
 883.2000000    1.8069670244e+02    2.9961393559e+01
 886.4000000    1.8054792061e+02    3.0114721924e+01
 889.6000000    1.8049700247e+02    3.0282409879e+01
 892.8000000    1.8033879075e+02    3.0472456666e+01
 896.0000000    1.8027911134e+02    3.0672431504e+01
 899.2000000    1.8011191474e+02    3.0885022399e+01
 902.4000000    1.8004105792e+02    3.1101680734e+01
 905.6000000    1.7986584502e+02    3.1319629194e+01
 908.8000000    1.7978240650e+02    3.1534945906e+01
 912.0000000    1.7960071999e+02    3.1739784037e+01
 915.2000000    1.7950439199e+02    3.1935175455e+01
 918.4000000    1.7931832977e+02    3.2109090050e+01
 921.6000000    1.7920982442e+02    3.2267420498e+01
 924.8000000    1.7902194420e+02    3.2395181578e+01
 928.0000000    1.7890277452e+02    3.2502683122e+01
 931.2000000    1.7871592082e+02    3.2573349825e+01
 934.4000000    1.7858808195e+02    3.2621227157e+01
 937.6000000    1.7840514380e+02    3.2629437679e+01
 940.8000000    1.7827075068e+02    3.2614961682e+01
 944.0000000    1.7809437011e+02    3.2561657368e+01
 947.2000000    1.7795531022e+02    3.2488608455e+01
 950.4000000    1.7778757399e+02    3.2381101948e+01
 953.6000000    1.7764522561e+02    3.2259500221e+01
 956.8000000    1.7748738243e+02    3.2110867511e+01
 960.0000000    1.7734243238e+02    3.1956011227e+01
 963.2000000    1.7719468192e+02    3.1783860085e+01
 966.4000000    1.7704705741e+02    3.1614775517e+01
 969.6000000    1.7690845321e+02    3.1439510824e+01
 972.8000000    1.7675736348e+02    3.1276984849e+01
 976.0000000    1.7662585862e+02    3.1119747634e+01
 979.2000000    1.7646992837e+02    3.0984160901e+01
 982.4000000    1.7634257169e+02    3.0864656183e+01
 985.6000000    1.7618003998e+02    3.0773854450e+01
 988.8000000    1.7605330584e+02    3.0708298698e+01
 992.0000000    1.7588226189e+02    3.0675731758e+01
 995.2000000    1.7575247235e+02    3.0675141202e+01
 998.4000000    1.7557110164e+02    3.0708465110e+01
1001.6000000    1.7543488208e+02    3.0777471737e+01
1004.8000000    1.7524169948e+02    3.0877756117e+01
1008.0000000    1.7509640085e+02    3.1014082108e+01
1011.2000000    1.7489045097e+02    3.1175697339e+01
1014.4000000    1.7473447606e+02    3.1370347083e+01
1017.6000000    1.7451548366e+02    3.1581534075e+01
1020.8000000    1.7434846991e+02    3.1819684050e+01
1024.0000000    1.7411692517e+02    3.2063739703e+01
1027.2000000    1.7393975984e+02    3.2326229911e+01
1030.4000000    1.7369692551e+02    3.2583180869e+01
1033.6000000    1.7351159547e+02    3.2848446401e+01
1036.8000000    1.7325942810e+02    3.3097037695e+01
1040.0000000    1.7306873105e+02    3.3343273087e+01
1043.2000000    1.7280971518e+02    3.3563070347e+01
1046.4000000    1.7261687794e+02    3.3770397747e+01
1049.6000000    1.7235378312e+02    3.3943793736e+01
1052.8000000    1.7216204198e+02    3.4096210477e+01
1056.0000000    1.7189762416e+02    3.4210138969e+01
1059.2000000    1.7170982274e+02    3.4297049299e+01
1062.4000000    1.7144650333e+02    3.4344240374e+01
1065.6000000    1.7126475524e+02    3.4361425227e+01
1068.8000000    1.7100431885e+02    3.4341082863e+01
1072.0000000    1.7082976897e+02    3.4291024133e+01
1075.2000000    1.7057312365e+02    3.4208864806e+01
1078.4000000    1.7040582551e+02    3.4100408933e+01
1081.6000000    1.7015286449e+02    3.3968063349e+01
1084.8000000    1.6999177607e+02    3.3815475310e+01
1088.0000000    1.6974136793e+02    3.3649318183e+01
1091.2000000    1.6958445542e+02    3.3470834440e+01
1094.4000000    1.6933457217e+02    3.3290363167e+01
1097.6000000    1.6917900308e+02    3.3106395767e+01
1100.8000000    1.6892697512e+02    3.2932321824e+01
1104.0000000    1.6876937672e+02    3.2763492835e+01
1107.2000000    1.6851224478e+02    3.2615735598e+01
1110.4000000    1.6834900209e+02    3.2480930029e+01
1113.6000000    1.6808392124e+02    3.2376709124e+01
1116.8000000    1.6791148846e+02    3.2291325819e+01
1120.0000000    1.6763613100e+02    3.2243534906e+01
1123.2000000    1.6745133177e+02    3.2218090776e+01
1126.4000000    1.6716423601e+02    3.2234104385e+01
1129.6000000    1.6696452891e+02    3.2273310975e+01
1132.8000000    1.6666534914e+02    3.2354330387e+01
1136.0000000    1.6644903661e+02    3.2456716812e+01
1139.2000000    1.6613866438e+02    3.2597706482e+01
1142.4000000    1.6590502615e+02    3.2755812942e+01
1145.6000000    1.6558557066e+02    3.2946021552e+01
1148.8000000    1.6533490740e+02    3.3147137038e+01
1152.0000000    1.6500954144e+02    3.3371142814e+01
1155.2000000    1.6474312126e+02    3.3598513395e+01
1158.4000000    1.6441581502e+02    3.3837686525e+01
1161.6000000    1.6413572412e+02    3.4072080589e+01
1164.8000000    1.6381090112e+02    3.4306320532e+01
1168.0000000    1.6351980972e+02    3.4527807546e+01
1171.2000000    1.6320196531e+02    3.4737392356e+01
1174.4000000    1.6290283019e+02    3.4927174279e+01
1177.6000000    1.6259615313e+02    3.5094553907e+01
1180.8000000    1.6229188749e+02    3.5236684806e+01
1184.0000000    1.6199992039e+02    3.5348060072e+01
1187.2000000    1.6169306768e+02    3.5430900172e+01
1190.4000000    1.6141843396e+02    3.5477451846e+01
1193.6000000    1.6111088414e+02    3.5494726443e+01
1196.8000000    1.6085509999e+02    3.5473392003e+01
1200.0000000    1.6054788315e+02    3.5424761320e+01
1203.2000000    1.6031126349e+02    3.5338497359e+01
1206.4000000    1.6000444715e+02    3.5229587386e+01
1209.6000000    1.5978610672e+02    3.5087100054e+01
1212.8000000    1.5947881068e+02    3.4928992780e+01
1216.0000000    1.5927675455e+02    3.4743963555e+01
1219.2000000    1.5896728276e+02    3.4552193528e+01
1222.4000000    1.5877857570e+02    3.4342069633e+01
1225.6000000    1.5846464965e+02    3.4135218098e+01
1228.8000000    1.5828565040e+02    3.3919672916e+01
1232.0000000    1.5796471562e+02    3.3717686889e+01
1235.2000000    1.5779135921e+02    3.3516883229e+01
1238.4000000    1.5746092761e+02    3.3339271448e+01
1241.6000000    1.5728903654e+02    3.3172077386e+01
1244.8000000    1.5694702369e+02    3.3036145870e+01
1248.0000000    1.5677262628e+02    3.2918457857e+01
1251.2000000    1.5641764438e+02    3.2837743883e+01
1254.4000000    1.5623727636e+02    3.2781064158e+01
1257.6000000    1.5586885106e+02    3.2764109244e+01
1260.8000000    1.5567981534e+02    3.2774504484e+01
1264.0000000    1.5529850492e+02    3.2824076286e+01
1267.2000000    1.5509906522e+02    3.2901613065e+01
1270.4000000    1.5470647309e+02    3.3014445739e+01
1273.6000000    1.5449596045e+02    3.3153157910e+01
1276.8000000    1.5409464428e+02    3.3320234114e+01
1280.0000000    1.5387346212e+02    3.3508630811e+01
1283.2000000    1.5346675338e+02    3.3715980334e+01
1286.4000000    1.5323627587e+02    3.3938054818e+01
1289.6000000    1.5282803096e+02    3.4167998933e+01
1292.8000000    1.5259040127e+02    3.4404652304e+01
1296.0000000    1.5218470978e+02    3.4637383396e+01
1299.2000000    1.5194255652e+02    3.4868137719e+01
1302.4000000    1.5154343320e+02    3.5083493861e+01
1305.6000000    1.5129953431e+02    3.5288340469e+01
1308.8000000    1.5091061975e+02    3.5467616929e+01
1312.0000000    1.5066755111e+02    3.5628830846e+01
1315.2000000    1.5029184341e+02    3.5756466524e+01
1318.4000000    1.5005165251e+02    3.5860218888e+01
1321.6000000    1.4969128868e+02    3.5925205830e+01
1324.8000000    1.4945523171e+02    3.5962823301e+01
1328.0000000    1.4911133378e+02    3.5959710929e+01
1331.2000000    1.4887970735e+02    3.5928463010e+01
1334.4000000    1.4855230489e+02    3.5857863735e+01
1337.6000000    1.4832439151e+02    3.5761202739e+01
1340.8000000    1.4801242838e+02    3.5629749436e+01
1344.0000000    1.4778656109e+02    3.5476979313e+01
1347.2000000    1.4748799003e+02    3.5296734073e+01
1350.4000000    1.4726172633e+02    3.5102138319e+01
1353.6000000    1.4697368925e+02    3.4889501838e+01
1356.8000000    1.4674407220e+02    3.4671011916e+01
1360.0000000    1.4646315726e+02    3.4445229325e+01
1363.2000000    1.4622703172e+02    3.4222758355e+01
1366.4000000    1.4594959027e+02    3.4004155936e+01
1369.6000000    1.4570393789e+02    3.3797753679e+01
1372.8000000    1.4542643635e+02    3.3605867826e+01
1376.0000000    1.4516869284e+02    3.3433869281e+01
1379.2000000    1.4488806757e+02    3.3285641373e+01
1382.4000000    1.4461639016e+02    3.3162981174e+01
1385.6000000    1.4433036938e+02    3.3071188026e+01
1388.8000000    1.4404382967e+02    3.3008036651e+01
1392.0000000    1.4375118613e+02    3.2980105814e+01
1395.2000000    1.4344987303e+02    3.2980952948e+01
1398.4000000    1.4315057577e+02    3.3018276941e+01
1401.6000000    1.4283560203e+02    3.3081545402e+01
1404.8000000    1.4253084503e+02    3.3179362069e+01
1408.0000000    1.4220426016e+02    3.3297586339e+01
1411.2000000    1.4189635885e+02    3.3445438526e+01
1414.4000000    1.4156097790e+02    3.3605989816e+01
1417.6000000    1.4125314028e+02    3.3788721727e+01
1420.8000000    1.4091230391e+02    3.3975011210e+01
1424.0000000    1.4060829836e+02    3.4174206902e+01
1427.2000000    1.4026558416e+02    3.4367254861e+01
1430.4000000    1.3996933927e+02    3.4562981562e+01
1433.6000000    1.3962824725e+02    3.4743206566e+01
1436.8000000    1.3934342790e+02    3.4915896345e+01
1440.0000000    1.3900706574e+02    3.5064958158e+01
1443.2000000    1.3873667263e+02    3.5197248721e+01
1446.4000000    1.3840746747e+02    3.5299773459e+01
1449.6000000    1.3815350425e+02    3.5378133733e+01
1452.8000000    1.3783296804e+02    3.5423160277e+01
1456.0000000    1.3759621177e+02    3.5439148204e+01
1459.2000000    1.3728478473e+02    3.5421160355e+01
1462.4000000    1.3706468263e+02    3.5372196567e+01
1465.6000000    1.3676167532e+02    3.5291643691e+01
1468.8000000    1.3655637605e+02    3.5181231621e+01
1472.0000000    1.3626002267e+02    3.5044488139e+01
1475.2000000    1.3606653536e+02    3.4881863962e+01
1478.4000000    1.3577416125e+02    3.4700630698e+01
1481.6000000    1.3558862260e+02    3.4499879991e+01
1484.8000000    1.3529691662e+02    3.4290083120e+01
1488.0000000    1.3511493641e+02    3.4068810383e+01
1491.2000000    1.3482030663e+02    3.3849101409e+01
1494.4000000    1.3463735605e+02    3.3626779041e+01
1497.6000000    1.3433633564e+02    3.3416777277e+01
1500.8000000    1.3414814099e+02    3.3212928821e+01
1504.0000000    1.3383780287e+02    3.3031372403e+01
1507.2000000    1.3364070869e+02    3.2863758560e+01
1510.4000000    1.3331904375e+02    3.2726738644e+01
1513.6000000    1.3311031406e+02    3.2609712857e+01
1516.8000000    1.3277652910e+02    3.2529157456e+01
1520.0000000    1.3255456185e+02    3.2472341090e+01
1523.2000000    1.3220926105e+02    3.2454890854e+01
1526.4000000    1.3197369867e+02    3.2462288003e+01
1529.6000000    1.3161892423e+02    3.2508668508e+01
1532.8000000    1.3137065174e+02    3.2578299903e+01
1536.0000000    1.3100977531e+02    3.2683247621e+01
1539.2000000    1.3075080608e+02    3.2807335681e+01
1542.4000000    1.3038827935e+02    3.2960082335e+01
1545.6000000    1.3012153773e+02    3.3125769304e+01
1548.8000000    1.2976252664e+02    3.3311037000e+01
1552.0000000    1.2949154512e+02    3.3501569752e+01
1555.2000000    1.2914148514e+02    3.3700982070e+01
1558.4000000    1.2887004153e+02    3.3897254809e+01
1561.6000000    1.2853415987e+02    3.4091031339e+01
1564.8000000    1.2826588658e+02    3.4273344887e+01
1568.0000000    1.2794873990e+02    3.4442121790e+01
1571.2000000    1.2768674153e+02    3.4591998427e+01
1574.4000000    1.2739181530e+02    3.4718607591e+01
1577.6000000    1.2713833234e+02    3.4820495286e+01
1580.8000000    1.2686773997e+02    3.4891540009e+01
1584.0000000    1.2662389404e+02    3.4934249935e+01
1587.2000000    1.2637820306e+02    3.4941335057e+01
1590.4000000    1.2614385296e+02    3.4919080701e+01
1593.6000000    1.2592205197e+02    3.4859587542e+01
1596.8000000    1.2569578019e+02    3.4772530239e+01
1600.0000000    1.2549538645e+02    3.4649868457e+01
1603.2000000    1.2527462261e+02    3.4504119505e+01
1606.4000000    1.2509191766e+02    3.4327435262e+01
1609.6000000    1.2487319108e+02    3.4134514682e+01
1612.8000000    1.2470356049e+02    3.3917883035e+01
1616.0000000    1.2448285959e+02    3.3693684830e+01
1619.2000000    1.2432120524e+02    3.3454859894e+01
1622.4000000    1.2409440871e+02    3.3218218781e+01
1625.6000000    1.2393559680e+02    3.2977054035e+01
1628.8000000    1.2369893249e+02    3.2748044756e+01
1632.0000000    1.2353823856e+02    3.2524724604e+01
1635.2000000    1.2328872182e+02    3.2322848860e+01
1638.4000000    1.2312223496e+02    3.2136088912e+01
1641.6000000    1.2285803956e+02    3.1978514505e+01
1644.8000000    1.2268299173e+02    3.1843890512e+01
