   0.0000000    0.0000000000e+00    0.0000000000e+00
   0.0000000    0.0000000000e+00    0.0000000000e+00
   3.2000000    2.3244811500e-01    4.1310733146e-03
   6.4000000    4.8347610221e-01    8.5130555180e-03
   9.6000000    9.1057546205e-01    1.2403138858e-02
  12.8000000    1.5121075768e+00    1.7016676591e-02
  16.0000000    1.5102290028e+00    2.0633979221e-02
  19.2000000    1.5594914606e+00    2.5458093078e-02
  22.4000000    1.2549699231e+00    2.8806049947e-02
  25.6000000    2.7773539291e-01    3.3837818624e-02
  28.8000000   -7.7249607821e-02    3.6930744367e-02
  32.0000000   -7.1990724352e-01    4.2166774931e-02
  35.2000000   -1.3387149722e+00    4.5013984525e-02
  38.4000000   -1.7200118895e+00    5.0441824585e-02
  41.6000000   -1.4110241636e+00    5.3048125593e-02
  44.8000000   -8.4530603730e-01    5.8648854073e-02
  48.0000000   -2.5689304696e-01    6.1021209119e-02
  51.2000000    8.0524922904e-01    6.6775498163e-02
  54.4000000    1.3809402277e+00    6.8927607868e-02
  57.6000000    2.1529982875e+00    7.4819558958e-02
  60.8000000    2.4855085800e+00    7.6772007086e-02
  64.0000000    2.7630134681e+00    8.2789263798e-02
  67.2000000    2.7427302556e+00    8.4566706293e-02
  70.4000000    2.5055318991e+00    9.0698064999e-02
  73.6000000    2.1844954268e+00    9.2325854179e-02
  76.8000000    1.8718058805e+00    9.8558306222e-02
  80.0000000    1.7087195275e+00    1.0006022406e-01
  83.2000000    1.7651334083e+00    1.0637695218e-01
  86.4000000    2.1300042688e+00    1.0777467272e-01
  89.6000000    2.8007464009e+00    1.1415476318e-01
  92.8000000    3.6781153409e+00    1.1546879371e-01
  96.0000000    4.8084329893e+00    1.2188859389e-01
  99.2000000    5.8906133614e+00    1.2313987573e-01
 102.4000000    6.9163336637e+00    1.2957519889e-01
 105.6000000    7.7245913348e+00    1.3078638528e-01
 108.8000000    8.1395952430e+00    1.3721442864e-01
 112.0000000    8.2929477554e+00    1.3841015344e-01
 115.2000000    7.9569237016e+00    1.4481025458e-01
 118.4000000    7.4217071349e+00    1.4601630884e-01
 121.6000000    6.5969995163e+00    1.5236938560e-01
 124.8000000    5.7409340701e+00    1.5361129409e-01
 128.0000000    4.9281490445e+00    1.5989856220e-01
 131.2000000    4.3077281249e+00    1.6120029210e-01
 134.4000000    3.9857022635e+00    1.6740219187e-01
 137.6000000    3.9857434850e+00    1.6878554404e-01
 140.8000000    4.3629428841e+00    1.7488157039e-01
 144.0000000    5.0040503880e+00    1.7636636152e-01
 147.2000000    5.8870980698e+00    1.8233588032e-01
 150.4000000    6.8469347742e+00    1.8394059969e-01
 153.6000000    7.7551584658e+00    1.8976414617e-01
 156.8000000    8.5435557662e+00    1.9150658306e-01
 160.0000000    9.0022934913e+00    1.9716691195e-01
 163.2000000    9.2174317603e+00    1.9906435153e-01
 166.4000000    9.0185693090e+00    2.0454672483e-01
 169.6000000    8.5680672412e+00    2.0661559431e-01
 172.8000000    7.8533082993e+00    2.1190726914e-01
 176.0000000    7.0118395822e+00    2.1416240743e-01
 179.2000000    6.1765767204e+00    2.1925171884e-01
 182.4000000    5.4231367530e+00    2.2170559855e-01
 185.6000000    4.9132285952e+00    2.2658119257e-01
 188.8000000    4.6548074408e+00    2.2924339744e-01
 192.0000000    4.7407107779e+00    2.3389401471e-01
 195.2000000    5.1019739106e+00    2.3677111630e-01
 198.4000000    5.7327536038e+00    2.4118599397e-01
 201.6000000    6.5144670922e+00    2.4428177906e-01
 204.8000000    7.3451499952e+00    2.4845143224e-01
 208.0000000    8.1404407753e+00    2.5176729995e-01
 211.2000000    8.7290646244e+00    2.5568431472e-01
 214.4000000    9.1300504570e+00    2.5921963743e-01
 217.6000000    9.1807603782e+00    2.6287918174e-01
 220.8000000    8.9877287275e+00    2.6663149549e-01
 224.0000000    8.4952454898e+00    2.7003145040e-01
 227.2000000    7.8241866708e+00    2.7399645741e-01
 230.4000000    7.0581157624e+00    2.7713726251e-01
 233.6000000    6.2777051908e+00    2.8130872858e-01
 236.8000000    5.6374411424e+00    2.8419312953e-01
 240.0000000    5.1634498803e+00    2.8856279922e-01
 243.2000000    4.9792080005e+00    2.9119565881e-01
 246.4000000    5.0505270313e+00    2.9575328330e-01
 249.6000000    5.4157386414e+00    2.9814151546e-01
 252.8000000    5.9816778277e+00    3.0287501638e-01
 256.0000000    6.7001417310e+00    3.0502759664e-01
 259.2000000    7.4627827318e+00    3.0992331615e-01
 262.4000000    8.1526361267e+00    3.1185127075e-01
 265.6000000    8.7225188853e+00    3.1689422084e-01
 268.8000000    9.0253242851e+00    3.1861051551e-01
 272.0000000    9.1147542299e+00    3.2378455449e-01
 275.2000000    8.8849289031e+00    3.2530386977e-01
 278.4000000    8.4545895510e+00    3.3059178862e-01
 281.6000000    7.8239049165e+00    3.3193023587e-01
 284.8000000    7.1066595035e+00    3.3731380156e-01
 288.0000000    6.4050297446e+00    3.3848866472e-01
 291.2000000    5.7825981525e+00    3.4394870593e-01
 294.4000000    5.3698873054e+00    3.4497827515e-01
 297.6000000    5.1666545606e+00    3.5049488655e-01
 300.8000000    5.2556461615e+00    3.5139839513e-01
 304.0000000    5.5700026087e+00    3.5695128354e-01
 307.2000000    6.1183286994e+00    3.5774889889e-01
 310.4000000    6.7829955152e+00    3.6331782279e-01
 313.6000000    7.5106158550e+00    3.6403060519e-01
 316.8000000    8.1888692410e+00    3.6959580060e-01
 320.0000000    8.7232215996e+00    3.7024554912e-01
 323.2000000    9.0791726283e+00    3.7578801721e-01
 326.4000000    9.1533515283e+00    3.7639696587e-01
 329.6000000    9.0154677805e+00    3.8189854049e-01
 332.8000000    8.6052083909e+00    3.8248892187e-01
 336.0000000    8.0518620670e+00    3.8793212397e-01
 339.2000000    7.3780018950e+00    3.8852566312e-01
 342.4000000    6.6997786252e+00    3.9389342981e-01
 345.6000000    6.1074682811e+00    3.9451086514e-01
 348.8000000    5.6566533700e+00    3.9978627249e-01
 352.0000000    5.4428168748e+00    4.0044700776e-01
 355.2000000    5.4476260534e+00    4.0561311524e-01
 358.4000000    5.7183198630e+00    4.0633505803e-01
 361.6000000    6.1674618905e+00    4.1137501010e-01
 364.8000000    6.7861630818e+00    4.1217456980e-01
 368.0000000    7.4451866261e+00    4.1707202941e-01
 371.2000000    8.0991506231e+00    4.1796421218e-01
 374.4000000    8.6380837534e+00    4.2270401735e-01
 377.6000000    8.9979329023e+00    4.2370259027e-01
 380.8000000    9.1556262777e+00    4.2827135245e-01
 384.0000000    9.0468652005e+00    4.2938905996e-01
 387.2000000    8.7545373594e+00    4.3377549000e-01
 390.4000000    8.2445174653e+00    4.3502422099e-01
