#       time              Source                xMom
 339.2000000    2.1411446909e+01   -7.1449394546e+02
 342.4000000    2.1125309729e+01   -7.0678387607e+02
 345.6000000    2.0852515828e+01   -6.9742458258e+02
 348.8000000    2.0596090118e+01   -6.8608798528e+02
 352.0000000    2.0359608039e+01   -6.7336599202e+02
 355.2000000    2.0152187175e+01   -6.5891412923e+02
 358.4000000    1.9969514131e+01   -6.4339892242e+02
 361.6000000    1.9827498971e+01   -6.2645360096e+02
 364.8000000    1.9712834494e+01   -6.0880711687e+02
 368.0000000    1.9648764841e+01   -5.9006548044e+02
 371.2000000    1.9612289219e+01   -5.7100472993e+02
 374.4000000    1.9634118349e+01   -5.5120009281e+02
 377.6000000    1.9681508407e+01   -5.3145683364e+02
 380.8000000    1.9792184666e+01   -5.1131811992e+02
 384.0000000    1.9924386259e+01   -4.9159845992e+02
 387.2000000    2.0121742996e+01   -4.7181002025e+02
 390.4000000    2.0335011231e+01   -4.5275645768e+02
 393.6000000    2.0611990403e+01   -4.3392113951e+02
 396.8000000    2.0898179079e+01   -4.1607914410e+02
 400.0000000    2.1243347172e+01   -3.9868692158e+02
 403.2000000    2.1590439065e+01   -3.8247763420e+02
 406.4000000    2.1988755751e+01   -3.6688178192e+02
 409.6000000    2.2381595339e+01   -3.5258227726e+02
 412.8000000    2.2815372858e+01   -3.3898399471e+02
 416.0000000    2.3236565882e+01   -3.2671588063e+02
 419.2000000    2.3686548724e+01   -3.1515784835e+02
 422.4000000    2.4117466463e+01   -3.0488451830e+02
 425.6000000    2.4563970564e+01   -2.9525316925e+02
 428.8000000    2.4985804513e+01   -2.8678561956e+02
 432.0000000    2.5409834507e+01   -2.7882151220e+02
 435.2000000    2.5804640046e+01   -2.7183210549e+02
 438.4000000    2.6188920389e+01   -2.6514753741e+02
 441.6000000    2.6540588597e+01   -2.5919071379e+02
 444.8000000    2.6870447049e+01   -2.5329335381e+02
 448.0000000    2.7165553031e+01   -2.4783179858e+02
 451.2000000    2.7429612131e+01   -2.4215292357e+02
 454.4000000    2.7658085689e+01   -2.3658761540e+02
 457.6000000    2.7848740577e+01   -2.3051317391e+02
 460.8000000    2.8004321115e+01   -2.2421543146e+02
 464.0000000    2.8117989365e+01   -2.1711815693e+02
 467.2000000    2.8198442430e+01   -2.0946184986e+02
 470.4000000    2.8235583007e+01   -2.0073257400e+02
 473.6000000    2.8242674555e+01   -1.9112466812e+02
 476.8000000    2.8207584262e+01   -1.8020117564e+02
 480.0000000    2.8146825264e+01   -1.6810905888e+02
 483.2000000    2.8047233433e+01   -1.5450104861e+02
 486.4000000    2.7927420504e+01   -1.3947530539e+02
 489.6000000    2.7773916536e+01   -1.2278431783e+02
 492.8000000    2.7606503362e+01   -1.0447600013e+02
 496.0000000    2.7411841051e+01   -8.4409542754e+01
 499.2000000    2.7210187775e+01   -6.2581296802e+01
 502.4000000    2.6988511154e+01   -3.8960747164e+01
 505.6000000    2.6767064697e+01   -1.3491575042e+01
 508.8000000    2.6533103832e+01    1.3746163078e+01
 512.0000000    2.6306561052e+01    4.2862332218e+01
 515.2000000    2.6074845022e+01    7.3669085067e+01
 518.4000000    2.5857350600e+01    1.0633051450e+02
 521.6000000    2.5641478040e+01    1.4055634561e+02
 524.8000000    2.5445907463e+01    1.7656537357e+02
 528.0000000    2.5257909163e+01    2.1397242704e+02
 531.2000000    2.5095270814e+01    2.5305115025e+02
 534.4000000    2.4945097813e+01    2.9333068500e+02
 537.6000000    2.4824081515e+01    3.3513932436e+02
 540.8000000    2.4719237582e+01    3.7793076834e+02
 544.0000000    2.4645926659e+01    4.2208753915e+02
 547.2000000    2.4591256531e+01    4.6699848303e+02
 550.4000000    2.4569006325e+01    5.1309972017e+02
 553.6000000    2.4566641565e+01    5.5972577986e+02
 556.8000000    2.4596117980e+01    6.0736525655e+02
 560.0000000    2.4645571882e+01    6.5530871192e+02
 563.2000000    2.4724933959e+01    7.0409526122e+02
 566.4000000    2.4823330091e+01    7.5298155137e+02
 569.6000000    2.4948531460e+01    8.0255425320e+02
 572.8000000    2.5090943396e+01    8.5204570792e+02
 576.0000000    2.5256124387e+01    9.0208612450e+02
 579.2000000    2.5435995949e+01    9.5189258179e+02
 582.4000000    2.5633936748e+01    1.0021337741e+03
 585.6000000    2.5843549147e+01    1.0520199363e+03
 588.8000000    2.6066151723e+01    1.1022522164e+03
 592.0000000    2.6297106559e+01    1.1520417966e+03
 595.2000000    2.6535872214e+01    1.2021153362e+03
 598.4000000    2.6779562020e+01    1.2516922224e+03
 601.6000000    2.7026036520e+01    1.3015168123e+03
 604.8000000    2.7274075766e+01    1.3508236025e+03
 608.0000000    2.7520240636e+01    1.4003660208e+03
 611.2000000    2.7764834046e+01    1.4494003881e+03
 614.4000000    2.8003427862e+01    1.4986799374e+03
 617.6000000    2.8237660349e+01    1.5474893677e+03
 620.8000000    2.8462418923e+01    1.5965721448e+03
 624.0000000    2.8680459574e+01    1.6452476330e+03
 627.2000000    2.8886269784e+01    1.6942400615e+03
 630.4000000    2.9083489275e+01    1.7429093158e+03
 633.6000000    2.9266458485e+01    1.7919513921e+03
 636.8000000    2.9439464692e+01    1.8407720110e+03
 640.0000000    2.9596913892e+01    1.8900306496e+03
 643.2000000    2.9743515241e+01    1.9391836161e+03
 646.4000000    2.9873908266e+01    1.9888463918e+03
 649.6000000    2.9993018634e+01    2.0385301200e+03
 652.8000000    3.0095842493e+01    2.0887996113e+03
 656.0000000    3.0187344240e+01    2.1392246613e+03
 659.2000000    3.0262957104e+01    2.1903134812e+03
 662.4000000    3.0327539572e+01    2.2416979489e+03
 665.6000000    3.0377003617e+01    2.2938244414e+03
 668.8000000    3.0415993737e+01    2.3463899306e+03
 672.0000000    3.0440908798e+01    2.3997744200e+03
 675.2000000    3.0456108798e+01    2.4537424584e+03
 678.4000000    3.0458460372e+01    2.5086038722e+03
 681.6000000    3.0452005059e+01    2.5641926034e+03
 684.8000000    3.0434036610e+01    2.6207452862e+03
 688.0000000    3.0408279004e+01    2.6781662696e+03
 691.2000000    3.0372395290e+01    2.7366168188e+03
 694.4000000    3.0329825202e+01    2.7960717845e+03
 697.6000000    3.0278529202e+01    2.8566157521e+03
 700.8000000    3.0221725237e+01    2.9182931914e+03
 704.0000000    3.0157587599e+01    2.9811115290e+03
 707.2000000    3.0089199411e+01    3.0451830236e+03
 710.4000000    3.0014855587e+01    3.1104382100e+03
 713.6000000    2.9937609975e+01    3.1770544566e+03
 716.8000000    2.9855777578e+01    3.2448863144e+03
 720.0000000    2.9772499737e+01    3.3141728837e+03
 723.2000000    2.9686006591e+01    3.3846941818e+03
 726.4000000    2.9599646613e+01    3.4567471505e+03
 729.6000000    2.9511459121e+01    3.5300391914e+03
 732.8000000    2.9425113285e+01    3.6049208807e+03
 736.0000000    2.9338355233e+01    3.6810293658e+03
 739.2000000    2.9255272292e+01    3.7587644923e+03
 742.4000000    2.9173224943e+01    3.8376960091e+03
 745.6000000    2.9096789731e+01    3.9182685965e+03
 748.8000000    2.9022865835e+01    3.9999880772e+03
 752.0000000    2.8956554840e+01    4.0833394801e+03
 755.2000000    2.8894242136e+01    4.1677689522e+03
 758.4000000    2.8841548244e+01    4.2537973032e+03
 761.6000000    2.8794321457e+01    4.3408161948e+03
 764.8000000    2.8758648329e+01    4.4293775196e+03
 768.0000000    2.8729851712e+01    4.5188247059e+03
 771.2000000    2.8714381887e+01    4.6097358693e+03
 774.4000000    2.8707087292e+01    4.7014135572e+03
 777.6000000    2.8714630920e+01    4.7944571046e+03
 780.8000000    2.8731479482e+01    4.8881365592e+03
 784.0000000    2.8764312937e+01    4.9830674187e+03
 787.2000000    2.8807350518e+01    5.0784964396e+03
 790.4000000    2.8867056097e+01    5.1750503362e+03
 793.6000000    2.8937573978e+01    5.2719622917e+03
 796.8000000    2.9024892750e+01    5.3698656113e+03
 800.0000000    2.9123285734e+01    5.4679897409e+03
 803.2000000    2.9237995576e+01    5.5669704680e+03
 806.4000000    2.9363649490e+01    5.6660430576e+03
 809.6000000    2.9504479272e+01    5.7658423183e+03
 812.8000000    2.9655698836e+01    5.8656182640e+03
 816.0000000    2.9820287853e+01    5.9660019309e+03
 819.2000000    2.9994273811e+01    6.0662661419e+03
 822.4000000    3.0179183262e+01    6.1670359163e+03
 825.6000000    3.0372064575e+01    6.2676139767e+03
 828.8000000    3.0572845081e+01    6.3686173671e+03
 832.0000000    3.0779768454e+01    6.4693848828e+03
 835.2000000    3.0991084120e+01    6.5705235389e+03
 838.4000000    3.1206359741e+01    6.6714136384e+03
 841.6000000    3.1422165340e+01    6.7726495811e+03
 844.8000000    3.1639464513e+01    6.8736581170e+03
 848.0000000    3.1853228643e+01    6.9750175079e+03
 851.2000000    3.2065825795e+01    7.0762056170e+03
 854.4000000    3.2270789983e+01    7.1777798299e+03
 857.6000000    3.2471838376e+01    7.2792736462e+03
 860.8000000    3.2661300038e+01    7.3812175299e+03
 864.0000000    3.2844127840e+01    7.4832049888e+03
 867.2000000    3.3011733571e+01    7.5857323433e+03
 870.4000000    3.3170145165e+01    7.6884571641e+03
 873.6000000    3.3310179934e+01    7.7918335761e+03
 876.8000000    3.3438746751e+01    7.8955866474e+03
 880.0000000    3.3546404283e+01    8.0001199477e+03
 883.2000000    3.3640729879e+01    8.1052284657e+03
 886.4000000    3.3712350107e+01    8.2112571764e+03
 889.6000000    3.3769295476e+01    8.3180719934e+03
 892.8000000    3.3802556483e+01    8.4259522142e+03
 896.0000000    3.3820413534e+01    8.5348339340e+03
 899.2000000    3.3814467736e+01    8.6449251947e+03
 902.4000000    3.3793071340e+01    8.7562296070e+03
 905.6000000    3.3748618580e+01    8.8688802588e+03
 908.8000000    3.3689390606e+01    8.9829437256e+03
 912.0000000    3.3608684022e+01    9.0984764759e+03
 915.2000000    3.3514606195e+01    9.2156018835e+03
 918.4000000    3.3401389962e+01    9.3343000770e+03
 921.6000000    3.3276906042e+01    9.4547439344e+03
 924.8000000    3.3136287255e+01    9.5768391654e+03
 928.0000000    3.2987138728e+01    9.7008003749e+03
 931.2000000    3.2825398652e+01    9.8264619627e+03
 934.4000000    3.2658401544e+01    9.9540727159e+03
 937.6000000    3.2482754273e+01    1.0083399503e+04
 940.8000000    3.2305527539e+01    1.0214718661e+04
 944.0000000    3.2123836611e+01    1.0347733491e+04
 947.2000000    3.1944494694e+01    1.0482742711e+04
 950.4000000    3.1764960309e+01    1.0619389832e+04
 953.6000000    3.1591783850e+01    1.0757992588e+04
 956.8000000    3.1422614671e+01    1.0898138090e+04
 960.0000000    3.1263714109e+01    1.1040161620e+04
 963.2000000    3.1112798177e+01    1.1183596894e+04
 966.4000000    3.0975784999e+01    1.1328797007e+04
 969.6000000    3.0850373987e+01    1.1475245071e+04
 972.8000000    3.0742053907e+01    1.1623313617e+04
 976.0000000    3.0648473906e+01    1.1772438059e+04
 979.2000000    3.0574574921e+01    1.1923012780e+04
 982.4000000    3.0517975490e+01    1.2074428933e+04
 985.6000000    3.0482921879e+01    1.2227105323e+04
 988.8000000    3.0467073194e+01    1.2380393231e+04
 992.0000000    3.0473814080e+01    1.2534737964e+04
 995.2000000    3.0500959825e+01    1.2689456615e+04
 998.4000000    3.0550858208e+01    1.2845022032e+04
1001.6000000    3.0621629400e+01    1.3000724321e+04
1004.8000000    3.0714414728e+01    1.3157063446e+04
1008.0000000    3.0827807038e+01    1.3313311281e+04
1011.2000000    3.0961591705e+01    1.3469992811e+04
1014.4000000    3.1115006048e+01    1.3626371828e+04
1017.6000000    3.1286363712e+01    1.3782994557e+04
1020.8000000    3.1475707344e+01    1.3939127905e+04
1024.0000000    3.1679808571e+01    1.4095334053e+04
1027.2000000    3.1899651660e+01    1.4250894772e+04
1030.4000000    3.2130450328e+01    1.4406381751e+04
1033.6000000    3.2374231006e+01    1.4561103335e+04
1036.8000000    3.2624693310e+01    1.4715633546e+04
1040.0000000    3.2884962603e+01    1.4869318329e+04
1043.2000000    3.3147329177e+01    1.5022726644e+04
1046.4000000    3.3416026047e+01    1.5175251769e+04
1049.6000000    3.3682096917e+01    1.5327450460e+04
1052.8000000    3.3950842866e+01    1.5478771235e+04
1056.0000000    3.4212274544e+01    1.5629752193e+04
1059.2000000    3.4472676827e+01    1.5779902766e+04
1062.4000000    3.4721280889e+01    1.5929736954e+04
1065.6000000    3.4965233414e+01    1.6078828306e+04
1068.8000000    3.5193266247e+01    1.6227662481e+04
1072.0000000    3.5413237612e+01    1.6375877840e+04
1075.2000000    3.5613671639e+01    1.6523928692e+04
1078.4000000    3.5802970569e+01    1.6671516524e+04
1081.6000000    3.5969738150e+01    1.6819062452e+04
1084.8000000    3.6122747618e+01    1.6966327295e+04
1088.0000000    3.6250949992e+01    1.7113698120e+04
1091.2000000    3.6363322527e+01    1.7260989568e+04
1094.4000000    3.6449397506e+01    1.7408554545e+04
1097.6000000    3.6518205612e+01    1.7556254763e+04
1100.8000000    3.6560049177e+01    1.7704409308e+04
1104.0000000    3.6583886408e+01    1.7852919489e+04
1107.2000000    3.6580924799e+01    1.8002071075e+04
1110.4000000    3.6559954761e+01    1.8151797291e+04
1113.6000000    3.6513165247e+01    1.8302350983e+04
1116.8000000    3.6449117426e+01    1.8453689903e+04
1120.0000000    3.6360997608e+01    1.8606034016e+04
1123.2000000    3.6257110527e+01    1.8759358954e+04
1126.4000000    3.6131597622e+01    1.8913851306e+04
1129.6000000    3.5992511428e+01    1.9069499068e+04
1132.8000000    3.5834854310e+01    1.9226454305e+04
1136.0000000    3.5666456582e+01    1.9384713252e+04
1139.2000000    3.5483044641e+01    1.9544391654e+04
1142.4000000    3.5292274597e+01    1.9705491388e+04
1145.6000000    3.5090428777e+01    1.9868089537e+04
1148.8000000    3.4885046247e+01    2.0032192551e+04
1152.0000000    3.4672778819e+01    2.0197836170e+04
1155.2000000    3.4461105307e+01    2.0365031758e+04
1158.4000000    3.4246855907e+01    2.0533770962e+04
1161.6000000    3.4037495965e+01    2.0704071592e+04
1164.8000000    3.3829852040e+01    2.0875878710e+04
1168.0000000    3.3631403866e+01    2.1049219017e+04
1171.2000000    3.3438814175e+01    2.1223989071e+04
1174.4000000    3.3259578752e+01    2.1400227514e+04
1177.6000000    3.3090068894e+01    2.1577781345e+04
1180.8000000    3.2937767047e+01    2.1756704497e+04
1184.0000000    3.2798666134e+01    2.1936794447e+04
1187.2000000    3.2680172675e+01    2.2118123799e+04
1190.4000000    3.2577860111e+01    2.2300441785e+04
1193.6000000    3.2498963875e+01    2.2483842851e+04
1196.8000000    3.2438644699e+01    2.2668030568e+04
1200.0000000    3.2403842606e+01    2.2853124011e+04
1203.2000000    3.2389359090e+01    2.3038784947e+04
1206.4000000    3.2401691451e+01    2.3225159348e+04
1209.6000000    3.2435377741e+01    2.3411872225e+04
1212.8000000    3.2496310786e+01    2.3599098099e+04
1216.0000000    3.2578896137e+01    2.3786431289e+04
1219.2000000    3.2688256317e+01    2.3974075857e+04
1222.4000000    3.2818821109e+01    2.4161602306e+04
1225.6000000    3.2974784120e+01    2.4349244540e+04
1228.8000000    3.3150771143e+01    2.4536556679e+04
1232.0000000    3.3349906912e+01    2.4723802105e+04
1235.2000000    3.3567188630e+01    2.4910526242e+04
1238.4000000    3.3804561654e+01    2.5097020974e+04
1241.6000000    3.4057562255e+01    2.5282830670e+04
1244.8000000    3.4326884786e+01    2.5468274186e+04
1248.0000000    3.4608753964e+01    2.5652902127e+04
1251.2000000    3.4902587661e+01    2.5837058324e+04
1254.4000000    3.5205421167e+01    2.6020306275e+04
1257.6000000    3.5515421060e+01    2.6203012396e+04
1260.8000000    3.5830521327e+01    2.6384758850e+04
1264.0000000    3.6147714355e+01    2.6565931936e+04
1267.2000000    3.6465882813e+01    2.6746137180e+04
1270.4000000    3.6780971837e+01    2.6925777796e+04
1273.6000000    3.7092823226e+01    2.7104486172e+04
1276.8000000    3.7396506284e+01    2.7282679242e+04
1280.0000000    3.7692794231e+01    2.7460018489e+04
1283.2000000    3.7976088070e+01    2.7636931176e+04
1286.4000000    3.8248030514e+01    2.7813108837e+04
1289.6000000    3.8502587014e+01    2.7988985514e+04
1292.8000000    3.8742179821e+01    2.8164282504e+04
1296.0000000    3.8960584013e+01    2.8339436952e+04
1299.2000000    3.9160891267e+01    2.8514198468e+04
1302.4000000    3.9336930055e+01    2.8689003562e+04
1305.6000000    3.9492340115e+01    2.8863627635e+04
1308.8000000    3.9621231744e+01    2.9038502844e+04
1312.0000000    3.9727669177e+01    2.9213426905e+04
1315.2000000    3.9806244680e+01    2.9388824034e+04
1318.4000000    3.9861329667e+01    2.9564509958e+04
1321.6000000    3.9888159140e+01    2.9740897615e+04
1324.8000000    3.9891307766e+01    2.9917815761e+04
1328.0000000    3.9866766185e+01    3.0095663090e+04
1331.2000000    3.9819227145e+01    3.0274275884e+04
1334.4000000    3.9745496568e+01    3.0454036135e+04
1337.6000000    3.9650322138e+01    3.0634781799e+04
1340.8000000    3.9531329447e+01    3.0816876317e+04
1344.0000000    3.9393280958e+01    3.1000153308e+04
1347.2000000    3.9234572652e+01    3.1184956512e+04
1350.4000000    3.9059963197e+01    3.1371109237e+04
1353.6000000    3.8868521068e+01    3.1558935131e+04
1356.8000000    3.8665000534e+01    3.1748241467e+04
1360.0000000    3.8449004267e+01    3.1939332174e+04
1363.2000000    3.8225294030e+01    3.2131993234e+04
1366.4000000    3.7993838773e+01    3.2326509977e+04
1369.6000000    3.7759425340e+01    3.2522642512e+04
1372.8000000    3.7522204001e+01    3.2720659380e+04
1376.0000000    3.7287002521e+01    3.2920291096e+04
1379.2000000    3.7053963947e+01    3.3121791828e+04
1382.4000000    3.6827963713e+01    3.3324859811e+04
1385.6000000    3.6608958878e+01    3.3529737738e+04
1388.8000000    3.6401863675e+01    3.3736090048e+04
1392.0000000    3.6206292560e+01    3.3944151205e+04
1395.2000000    3.6027168985e+01    3.4153551605e+04
1398.4000000    3.5863640903e+01    3.4364520926e+04
1401.6000000    3.5720587523e+01    3.4576656594e+04
1404.8000000    3.5596607247e+01    3.4790186983e+04
1408.0000000    3.5496456749e+01    3.5004678942e+04
1411.2000000    3.5418147929e+01    3.5220362913e+04
1414.4000000    3.5366213233e+01    3.5436778827e+04
1417.6000000    3.5338089299e+01    3.5654162319e+04
1420.8000000    3.5337963031e+01    3.5872031207e+04
1424.0000000    3.5362754090e+01    3.6090629089e+04
1427.2000000    3.5416168846e+01    3.6309457452e+04
1430.4000000    3.5494711121e+01    3.6528770186e+04
1433.6000000    3.5601465760e+01    3.6748058986e+04
1436.8000000    3.5732657859e+01    3.6967589856e+04
1440.0000000    3.5890612650e+01    3.7186851747e+04
1443.2000000    3.6071440592e+01    3.7406124063e+04
1446.4000000    3.6276581537e+01    3.7624900283e+04
1449.6000000    3.6502211968e+01    3.7843473943e+04
1452.8000000    3.6748782146e+01    3.8061350271e+04
1456.0000000    3.7012720738e+01    3.8278837100e+04
1459.2000000    3.7293414093e+01    3.8495458319e+04
1462.4000000    3.7587723763e+01    3.8711535646e+04
1465.6000000    3.7893934541e+01    3.8926618004e+04
1468.8000000    3.8209505983e+01    3.9141039992e+04
1472.0000000    3.8531625047e+01    3.9354381227e+04
1475.2000000    3.8858490176e+01    3.9566987554e+04
1478.4000000    3.9186237760e+01    3.9778474119e+04
1481.6000000    3.9513915123e+01    3.9989195699e+04
1484.8000000    3.9836698353e+01    4.0198806924e+04
1488.0000000    4.0154558392e+01    4.0407668467e+04
1491.2000000    4.0461841007e+01    4.0615477512e+04
1494.4000000    4.0759478356e+01    4.0822596815e+04
1497.6000000    4.1041149681e+01    4.1028768354e+04
1500.8000000    4.1308749383e+01    4.1234352353e+04
1504.0000000    4.1555479643e+01    4.1439137070e+04
1507.2000000    4.1784164377e+01    4.1643474769e+04
1510.4000000    4.1987733949e+01    4.1847200826e+04
1513.6000000    4.2169880023e+01    4.2050653349e+04
1516.8000000    4.2323471128e+01    4.2253715122e+04
1520.0000000    4.2452982045e+01    4.2456703218e+04
1523.2000000    4.2551422725e+01    4.2659547671e+04
1526.4000000    4.2623950643e+01    4.2862537094e+04
1529.6000000    4.2663902504e+01    4.3065648249e+04
1532.8000000    4.2677009684e+01    4.3269133513e+04
1536.0000000    4.2657092870e+01    4.3473015552e+04
1539.2000000    4.2610347332e+01    4.3677502607e+04
1542.4000000    4.2531198315e+01    4.3882662177e+04
1545.6000000    4.2426200178e+01    4.4088650595e+04
1548.8000000    4.2290460304e+01    4.4295578917e+04
1552.0000000    4.2130797730e+01    4.4503544203e+04
1555.2000000    4.1943032797e+01    4.4712699614e+04
1558.4000000    4.1734168882e+01    4.4923076237e+04
1561.6000000    4.1500722403e+01    4.5134867753e+04
1564.8000000    4.1249816775e+01    4.5348033480e+04
1568.0000000    4.0978601854e+01    4.5562805961e+04
1571.2000000    4.0694273015e+01    4.5779068044e+04
1574.4000000    4.0394509816e+01    4.5997089465e+04
1577.6000000    4.0086546316e+01    4.6216673147e+04
1580.8000000    3.9768454018e+01    4.6438124427e+04
1584.0000000    3.9447484346e+01    4.6661164184e+04
1587.2000000    3.9121938003e+01    4.6886131933e+04
1590.4000000    3.8799070513e+01    4.7112665752e+04
1593.6000000    3.8477234455e+01    4.7341138192e+04
1596.8000000    3.8163679680e+01    4.7571105104e+04
1600.0000000    3.7856629917e+01    4.7802971316e+04
1603.2000000    3.7563318289e+01    4.8036212287e+04
1606.4000000    3.7281666757e+01    4.8271264828e+04
1609.6000000    3.7018874869e+01    4.8507526985e+04
1612.8000000    3.6772408344e+01    4.8745467798e+04
1616.0000000    3.6549406667e+01    4.8984411883e+04
1619.2000000    3.6346752673e+01    4.9224861305e+04
1622.4000000    3.6171486876e+01    4.9466072101e+04
1625.6000000    3.6019818035e+01    4.9708580700e+04
1628.8000000    3.5898634940e+01    4.9951580107e+04
1632.0000000    3.5803421952e+01    5.0195642925e+04
